ID;SALDO;F_SALDO;COMPRAS;COMPRAS_PUNTUALES;COMPRAS_PLAZOS;AVANCE_EFECTIVO;F_COMPRAS;F_COMPRAS_PUNTUALES;F_COMPRAS_PLAZOS;F_AVANCE_EFECTIVO;P_AVANCE_EFECTIVO;P_COMPRAS;LÍMITE_CREDITO;PAGOS;PAGOS_MINIMOS;F_PAGOS_COMPLETOS;MESES_CLIENTE
C17190;4381.3422;0.152047737;30420.12761;34800.27262;2957.847974;6203.167896;0.420761162;0.598956331;0.847737764;0.267245004;78;81;16528.61847;25322.79787;35990.98504;0.789923411;6
C17191;5269.835051;0.198891111;30129.09338;35637.3571;1931.984034;7800.853097;0.480553434;0.541337099;0.755619304;0.157571702;82;90;14230.1646;24468.89602;28758.8761;0.859258896;6
C17192;4963.967374;0.247379622;30650.62805;33508.93356;2165.02236;9037.338928;0.441895934;0.504986946;0.863013091;0.171177934;87;80;16362.43401;26225.42725;36158.79242;0.880386369;6
C17193;5818.395554;0.190914914;30975.16167;33468.46019;2821.382259;5848.586307;0.390299108;0.509696724;0.849871363;0.173795506;75;71;14847.17634;25670.92834;28516.23103;0.785710276;7
C17194;3641.225307;0.560039241;27461.29222;31582.4433;9996.970323;11943.22606;0.323342488;0.846041509;0.241116029;1.348727357;20;306;27264.96235;38570.31299;24070.8996;0.744167711;11
C17195;13445.65845;0.846287695;40224.84941;9713.662794;19830.95909;36215.75154;0.817813078;0.220469624;0.561749897;0.975501775;86;222;16680.1165;7255.715716;56056.89278;0.352665457;9
C17196;14754.65311;0.798435445;39211.25913;6165.911621;19004.32758;33119.65682;0.761398513;0.137897012;0.56251208;0.860479411;100;203;14672.07871;6988.775817;65796.40546;0.340557733;10
C17197;4931.305093;0.17525581;26268.43116;33771.09665;3910.340022;7600.217098;0.496177564;0.545925232;0.810233513;0.275660856;61;98;16329.17332;21938.45904;35892.63552;0.803568251;7
C17198;4196.138926;0.174188861;33337.33441;31564.98314;4231.239476;12710.56439;0.459174292;0.503680149;0.921030497;0.225285562;84;49;15338.85885;20904.03065;32293.15193;0.875368133;7
C17199;4431.572691;0.223576457;27778.82102;38102.50685;3517.4188;14054.65107;0.428875352;0.51613379;0.81989299;0.175170881;97;67;16169.58102;23473.68487;30625.39162;0.817000253;6
C17200;14244.9245;0.741324179;41048.56463;4305.817373;18642.13561;36969.20901;0.794107388;0.171457807;0.495860461;1.094588335;94;187;16177.25093;6958.582385;66069.2607;0.370864803;9
C17201;12810.62809;0.812688463;45006.0433;6322.64437;19692.11073;37657.02977;0.751008484;0.066202002;0.556750612;1.130443289;104;222;11404.11018;6957.607834;59625.85413;0.341116408;9
C17202;14628.02009;0.689498438;39252.82387;6394.294729;19496.51512;36757.29271;0.73464626;0.18829358;0.491913045;0.914180351;96;202;13958.21016;14041.4817;58974.89659;0.349996013;9
C17203;13331.73562;0.677057623;38083.35975;7326.027805;20846.80156;34042.8253;0.768911471;0.252147639;0.485105204;0.911905239;87;177;15379.60772;7332.900942;55348.69227;0.34715018;10
C17204;13848.10146;0.857220027;41743.3883;3830.515459;19616.49225;36954.17283;0.904142009;0.222725522;0.533810333;0.924183627;84;178;11819.22714;5199.950159;59994.41895;0.407208077;10
C17205;3976.859113;0.266843309;29820.1648;33754.87465;3731.311241;15039.43292;0.52614941;0.524403766;0.833628321;0.219439961;86;64;16704.66535;28610.454;37276.41401;0.866795968;6
C17206;3838.460929;0.539097278;23620.66499;31806.97415;10681.20176;5462.560925;0.123910321;0.839931227;0.190292107;1.324234998;22;302;26012.53754;45931.93044;24874.13115;0.730063298;10
C17207;4243.527152;0.162019008;31088.74799;35300.60608;4137.972364;10351.48352;0.391114274;0.590191789;0.817642621;0.134496069;82;108;14519.43973;24413.09393;33237.00637;0.799132322;6
C17208;12621.32134;0.874735124;44831.03972;5201.568103;19909.99762;36821.38424;0.698177909;0.265336806;0.430207847;0.919699381;89;211;14924.28874;8034.569628;56153.06564;0.274078726;10
C17209;3794.543021;0.208455484;30823.10004;29954.39848;4165.510884;16597.25925;0.419101011;0.613147106;0.740097853;0.217497281;68;41;15276.7427;23256.45883;34100.84617;0.81392464;7
C17210;3192.081685;0.563969623;24276.4217;31197.54931;8773.716104;8725.810387;0.244289523;0.770754489;0.18383684;1.245913224;16;258;27585.09201;44250.71547;19897.88456;0.720417259;10
C17211;13447.49281;0.712123907;41955.38207;5751.705197;18860.38449;31949.16088;0.686830142;0.189573606;0.551055372;0.991529912;92;202;14560.23093;9040.99704;60606.0421;0.335226619;10
C17212;13758.03363;0.73247116;42018.19578;8836.860782;19079.31534;37994.80709;0.844626097;0.233929484;0.626712076;1.044868293;97;198;15812.20182;5313.793024;61199.65539;0.404212477;10
C17213;13808.07863;0.814613355;36905.08669;4115.362509;19576.2468;37371.37035;0.747806043;0.079282337;0.524452404;0.980827609;90;189;13670.65967;6191.719876;47186.27802;0.372720394;10
C17214;3366.487865;0.251321365;29821.26019;36829.83026;2267.218232;7152.282648;0.456047634;0.490662973;0.799992328;0.298221817;75;91;17797.44043;24594.40786;41936.87001;0.831288257;7
C17215;13002.47565;0.847739493;38639.71219;8675.362166;16903.19928;37827.84678;0.815491604;0.232830509;0.622280926;1.063394895;91;163;15843.35088;5139.842011;56909.25294;0.307408982;10
C17216;3632.381415;0.191295514;31977.89917;37114.13958;4118.403102;12939.0195;0.397652768;0.557645341;0.872031534;0.119019837;99;87;14598.69788;24636.95632;38194.47267;0.843642225;6
C17217;3272.470091;0.189023796;33385.57983;34891.96473;2340.952354;13644.94598;0.580990765;0.435051544;0.845869275;0.193401567;89;91;16184.57153;25608.96647;34499.7744;0.796015994;6
C17218;12874.24183;0.768218339;39269.95494;7174.915284;19434.62943;41864.19367;0.75000021;0.277082058;0.53265792;1.015496873;92;260;15140.53898;7274.6136;54793.22213;0.351686767;9
C17219;13407.54185;0.777945583;37324.94374;6821.26965;21448.44943;40594.76958;0.690262828;0.259851589;0.523638656;0.886518668;91;222;16662.72549;11492.78926;57524.09796;0.448646725;10
C17220;15476.9744;0.210277498;8681.695912;28949.55766;10164.99148;20966.77963;0.40210936;0.702442916;0.609536157;1.022826372;61;234;4679.578344;19352.02008;53152.90935;0.195726196;8
C17221;16900.34868;0.190589731;7921.862445;32648.51141;11852.30888;17353.99504;0.644257755;0.732111518;0.707353435;0.995054457;63;177;3822.488062;22178.86102;56804.72769;0.15191351;8
C17222;4713.586308;0.232974543;29523.49081;36039.74726;2214.194213;11125.50552;0.485925242;0.521280338;0.86609582;0.227739028;74;78;15406.23998;24635.05359;26326.7084;0.868124356;6
C17223;17319.99149;0.091931115;7095.59765;32445.75528;9121.184183;16442.21457;0.552470626;0.653182151;0.629236385;1.157504322;60;191;5339.986888;23221.67345;51801.29333;0.205904248;8
C17224;3471.705435;0.175906091;28299.14358;36981.01123;3488.89511;10116.21112;0.425542903;0.46445974;0.888138893;0.190523825;90;53;16523.72049;24694.09292;37125.08421;0.890391826;6
C17225;12956.6134;0.784042027;36819.77331;7316.89148;18530.95793;33375.11195;0.857295743;0.376441461;0.477553161;0.847972891;101;210;14965.24987;6202.396317;60931.25161;0.421828318;10
C17226;16548.25134;0.258760715;8377.161962;33889.20676;11164.77232;21682.24693;0.423487362;0.653488;0.651720692;0.961143338;61;183;4790.559906;18397.00696;56315.36248;0.122674337;8
C17227;2789.828759;0.501857452;24993.41786;29616.19964;11341.25625;7747.599433;0.167216758;0.886080582;0.242982703;1.342168487;28;294;25898.25637;43548.31389;14608.00045;0.680132585;11
C17228;12834.28242;0.776282091;41575.58747;7337.074267;17876.31636;38864.82041;0.828857378;0.167744969;0.56273391;0.931721975;96;204;15849.19248;6180.216847;63396.77258;0.458537502;10
C17229;2656.040087;0.625424235;29497.93495;30619.81408;9760.184371;6884.017775;0.139755481;0.764703017;0.120077995;1.372932441;24;283;24436.41038;43123.57262;;0.716624268;11
C17230;4643.018595;0.186153406;24703.03698;34015.95659;3121.915216;11152.31374;0.426298669;0.55563122;0.872902953;0.28821866;69;101;15776.88156;24207.60863;41078.17051;0.811855464;6
C17231;14355.45239;0.821311467;41359.18369;8212.175208;19332.31622;38642.83589;0.608519497;0.276051799;0.524082595;0.98060117;91;220;14877.12897;7917.950979;57936.03281;0.381544037;11
C17232;17009.48278;0.210539327;10221.78258;27910.58806;10819.34873;24850.832;0.586136755;0.720857209;0.680619064;0.927324823;44;164;5401.85501;20807.76074;64167.40053;0.190901624;8
C17233;15498.92316;0.219689721;6874.817656;30884.25192;9766.798244;21505.95006;0.486274506;0.838765549;0.661202478;0.89813247;49;171;6260.619162;20151.02054;62652.62602;0.241795328;8
C17234;13665.78293;0.711389516;40248.72551;6881.300649;20023.09959;36377.20998;0.840618348;0.113951501;0.549751065;1.005204231;82;202;13943.11603;8444.575483;54043.10446;0.335233591;10
C17235;4765.660868;0.181558906;28421.81136;36078.51348;2437.900599;9802.415269;0.400782461;0.509610932;0.825977951;0.236347093;85;53;14507.17662;24566.53481;39706.14181;0.81546327;6
C17236;4587.924916;0.134578932;27173.1206;33980.22488;3455.239187;14102.72797;0.348096074;0.466435666;0.880978803;0.197186799;74;114;14469.4231;23078.94596;41728.84294;0.800344836;7
C17237;4167.26679;0.18092357;28353.05916;35048.10382;4130.104463;10622.56414;0.501142453;0.561751173;0.871357502;0.244274079;94;127;16711.70942;26066.50826;32365.83817;0.811212662;7
C17238;2716.088259;0.545883437;25784.88717;31736.52456;10900.41029;10359.03253;0.139793564;0.840722835;0.174155044;1.165425963;30;271;27638.68624;38770.32404;17330.16891;0.746052341;11
C17239;3238.150281;0.628668806;29100.2374;27873.79254;9638.689477;11993.4764;0.209150887;0.891363233;0.143648814;1.330815278;19;257;25626.93196;42621.69802;19344.37614;0.748375063;11
C17240;14129.10222;0.67190962;39985.15378;5122.444793;17754.70806;36164.05501;0.858837713;0.189844234;0.532914884;0.883138447;81;233;15249.20092;7416.408393;52100.4673;0.412642021;10
C17241;3006.948732;0.575449138;26333.2395;28066.67097;10993.44403;5264.762004;0.206255591;0.753914082;0.260801678;1.315760832;36;294;24397.7175;44316.41115;16122.40738;0.730680527;10
C17242;13964.36412;0.818764604;41994.47711;8085.498307;20315.75467;39103.91908;0.878674118;0.134558111;0.578669268;1.000980177;96;250;12665.41302;8281.384912;58156.89408;0.372259283;10
C17243;12593.03925;0.724589183;39297.36962;4547.8033;17265.48708;36549.01052;0.772256881;0.295245688;0.545879581;0.943770325;91;210;13648.50086;9608.296306;60129.54762;0.411018343;9
C17244;4405.779553;0.217409565;29435.01705;33894.62126;3506.38218;11761.86926;0.339641805;0.679331063;0.878688187;0.110635301;92;55;15582.4163;22156.41736;29236.92898;0.868670736;6
C17245;14321.79328;0.756611891;42174.64452;4717.396412;18433.47705;41835.09832;0.785404389;0.308428489;0.550292116;0.952322639;82;182;14654.24785;7445.015278;51537.90053;0.360348504;9
C17246;12554.66836;0.822976082;38508.42618;5139.890884;20091.06103;40810.8377;0.767181992;0.226747947;0.615258479;1.009614596;98;165;14661.20872;8652.313397;55728.66341;0.365432353;10
C17247;3863.423328;0.203848393;29478.79037;35606.87455;4540.423139;10656.71273;0.495014001;0.592446118;0.870489267;0.168970694;79;90;16217.25186;25768.6509;27405.63429;0.882719693;7
C17248;14171.26419;0.792340853;40027.18382;6162.585751;18128.06182;39071.29582;0.846987764;0.282166866;0.532352988;1.025718444;90;238;15960.34333;10062.05157;57886.31037;0.31814593;10
C17249;4319.610864;0.132646221;30203.75105;34574.31527;2252.586882;13181.50452;0.471341316;0.412732458;0.788084074;0.223534789;83;65;14814.29048;20099.1056;31271.84937;0.956967574;6
C17250;17442.7815;0.220245151;13652.49664;31167.20089;9845.699525;23468.66461;0.557730089;0.687981507;0.554528845;0.902056258;51;165;5526.408521;19493.68792;49561.21433;0.262518819;8
C17251;4281.728055;0.189682089;34724.00132;37238.8195;3349.518946;7123.452107;0.331400201;0.619387502;0.824302346;0.069879199;85;88;15698.05577;24178.93063;22486.52842;0.780045701;6
C17252;14169.54617;0.791222105;38422.31935;5591.986405;21329.3565;39119.93216;0.771697308;0.188274471;0.612463772;1.063015784;88;218;13065.17177;7951.104072;68092.98632;0.399230499;10
C17253;14565.19637;0.77167764;41310.06595;5258.404087;20302.72596;35148.89286;0.89965225;0.198479516;0.535923827;0.98419027;84;206;12421.12478;10749.01345;63971.34337;0.361221902;10
C17254;14134.78663;0.803619126;40461.68541;5356.709691;19718.32956;40633.99247;0.752454043;0.177507903;0.481011834;1.064911488;88;180;15491.51316;8159.907642;59378.7715;0.358913425;10
C17255;15669.16677;0.143314551;4245.379289;32795.24131;10111.40109;27196.62937;0.542705546;0.735224128;0.647106319;0.954036184;32;170;4680.991549;25384.87983;58380.06418;0.205683454;7
C17256;11544.24135;0.82700064;39902.21448;6378.294874;20139.70139;35366.03469;0.738421579;0.310801865;0.541160082;0.973090615;97;221;14453.97527;7999.004547;62262.0988;0.460601843;10
C17257;12734.75352;0.794291256;42466.65469;5101.55135;19760.79476;35584.68334;0.811034317;0.149844424;0.463712312;1.01281033;97;159;14334.32762;11081.77562;67271.61973;0.360787165;10
C17258;11594.32881;0.746531675;41804.1821;8034.171412;19446.49496;35895.19743;0.824834229;0.08517812;0.545136726;1.014264461;85;227;15399.48721;6749.651041;57399.21094;0.338533013;10
C17259;17404.37187;0.175872706;5463.611718;31205.9787;10227.15278;21121.37706;0.424756743;0.701252521;0.646711411;0.988745361;49;149;5152.24061;19098.20266;59035.01891;0.215216376;8
C17260;5285.940137;0.281260811;33696.58672;35372.84401;3625.368092;10585.67606;0.491516797;0.582772117;0.887781482;0.200160527;83;70;15324.44904;23244.12412;28665.88261;0.822765639;7
C17261;4547.412747;0.113324116;29881.41047;35341.41954;3220.492752;10819.07173;0.391378837;0.572186933;0.91463521;0.229870168;76;55;15873.16218;22069.0288;29141.68864;0.883034633;6
C17262;5077.809619;0.211981195;28536.0323;36259.41732;3918.533017;14849.30992;0.409413652;0.632101402;0.839906814;0.184594862;77;87;16167.04205;26080.99075;38253.49847;0.863242811;6
C17263;15477.51666;0.168311234;8693.700724;33388.52966;10403.53864;23930.21486;0.491020531;0.666791063;0.617465757;1.07469647;64;165;4668.800559;18448.68467;58433.2028;0.19914298;8
C17264;4147.040614;0.261862661;28170.94182;35860.45447;2957.235575;8264.026854;0.394982268;0.576102201;0.75664358;0.203313913;75;85;15215.45256;22833.01519;23796.13926;0.874273736;6
C17265;13012.47492;0.77968553;39599.02807;4570.950815;18881.50137;33689.68522;0.878921845;0.345612961;0.619678242;1.057072384;84;169;14824.96219;7920.82833;60083.2158;0.412059773;10
C17266;13215.26164;0.764337135;35881.57241;4436.808082;18577.52855;38109.06186;0.784603623;0.238139966;0.461167254;0.937914691;95;234;13452.46379;10052.49537;59688.76647;0.337091379;10
C17267;3357.197388;0.110657661;30873.66079;35732.51268;3851.788201;10173.41582;0.385651974;0.577108556;0.880933436;0.219446922;74;101;14989.53732;21893.56178;27385.2424;0.826180241;6
C17268;16838.86712;0.248246516;8192.41084;30779.97091;11330.57388;21166.60126;0.492593161;0.821433112;0.682599217;0.938526821;57;149;4278.591141;22596.73954;63757.0502;0.199807018;7
C17269;5189.743974;0.262548994;32373.04523;37098.11502;3225.125686;8997.119166;0.491772211;0.636508521;0.870620161;0.152637567;95;125;16490.61355;25107.98158;38672.10892;0.827665231;7
C17270;16446.36471;0.277550109;8069.708584;33317.39261;9884.82446;22050.04153;0.555473671;0.753181496;0.665929193;0.948872611;51;174;2930.640901;23835.16473;56279.43607;0.258308014;8
C17271;17388.64623;0.209489185;9569.07498;29536.67276;9521.115863;22413.0858;0.551807094;0.633784805;0.704735181;1.076942971;44;166;4529.770663;22705.39422;58225.38493;0.17537376;8
C17272;5708.587467;0.201324772;30611.17401;35689.12393;2947.823427;13217.74099;0.409138123;0.552122275;0.899098972;0.282468737;89;116;15798.20985;22145.98977;28607.08518;0.845350433;6
C17273;5193.36586;0.198820394;25543.56013;33403.91652;4312.712863;6840.812714;0.451048554;0.656395113;0.849835209;0.319516088;86;65;14488.34926;24505.35644;32597.23392;0.725571601;6
C17274;13438.49575;0.741216037;43908.08215;5142.049741;18798.08974;34640.00929;0.762735554;0.350035665;0.633658792;0.98779731;101;217;15472.32443;4226.202682;61306.47896;0.392201677;10
C17275;6237.93902;0.146367871;28457.70017;34476.64136;3856.643321;6462.809532;0.406152984;0.777366961;0.871834108;0.107395729;95;69;14731.34578;23177.40168;30838.00439;0.806665835;6
C17276;13693.76007;0.732281836;41025.12657;8641.496863;17997.53452;34414.54435;0.885690664;0.188125558;0.540184642;0.972418919;100;213;12083.21355;8623.867368;58315.50963;0.398189392;10
C17277;13603.34424;0.74338812;41831.24345;2158.344285;20668.60167;33896.35219;0.865704682;0.207220886;0.584034842;0.83347691;92;215;15248.75233;9486.529621;57852.60966;0.420310643;10
C17278;13079.12832;0.793912086;40338.30033;6867.22399;20974.89502;42833.29191;0.806531193;0.147649764;0.453941489;0.997467194;100;190;15107.76389;11938.32958;57303.64541;0.394560725;10
C17279;4221.023222;0.078421433;28461.57001;38090.97758;3153.657713;12827.20333;0.505187746;0.519834298;0.78961154;0.12170006;73;110;16204.68472;23355.60971;35422.8113;0.881129795;6
C17280;14547.40305;0.793655228;40162.71067;8488.032876;20260.79767;40469.86229;0.771598449;0.288135937;0.58471602;0.879772393;76;189;17619.68107;8172.404211;51979.36034;0.325938118;10
C17281;5112.113512;0.171426742;32586.23474;32889.23687;4161.274943;13890.68148;0.487479704;0.507935027;0.798187181;0.155575511;88;37;15453.15787;26440.9823;30193.47864;0.778462236;7
C17282;4336.736088;0.199458261;30466.63591;35726.9457;3576.432333;11836.67263;0.422499521;0.672931212;0.876368916;0.25268211;97;98;12431.203;29789.33293;34174.24441;0.864667919;6
C17283;885.0757034;0.57813239;27273.56089;30884.31758;10752.03297;9646.272058;0.193612985;0.824468988;0.163562442;1.279497665;50;266;27973.89042;44099.85192;18389.25706;0.749436262;10
C17284;4425.576228;0.156515774;27566.51376;32634.37896;3369.380222;16341.54688;0.446546109;0.651065709;0.853770538;0.191645602;79;85;13217.10601;25562.40856;32903.23169;0.838961176;6
C17285;12201.28507;0.73934624;38750.71394;3387.637402;19538.05945;39261.55133;0.765262766;0.120951005;0.523105055;0.918001049;75;211;14050.40243;12867.34264;66438.87591;0.43975444;10
C17286;13038.51038;0.784941554;38445.1501;7343.142342;21095.57681;39279.43665;0.851753954;0.244885126;0.516789278;0.928105511;94;261;13223.1725;7549.039676;58363.48617;0.443802439;10
C17287;2557.552699;0.271508462;26072.43561;35127.3675;3252.132006;12294.05204;0.411039547;0.577547069;0.831588558;0.240345321;87;33;15380.57902;20137.59913;30185.62952;0.771079101;6
C17288;3046.364487;0.589829067;27398.24749;29967.4349;11545.68422;7454.485711;0.170210526;0.786324255;0.172930509;1.252191164;35;294;24307.10493;44205.93973;6359.758832;0.78330624;10
C17289;15506.96447;0.750723509;40750.1191;6652.987833;19513.23957;38283.35218;0.82448108;0.189725938;0.578107096;0.958850729;78;203;13351.07798;9420.802776;46607.20689;0.362011327;10
C17290;5328.536743;0.147606502;31120.73282;33270.45118;3449.219479;12442.50073;0.404637946;0.642471849;0.830600299;0.224160499;80;94;14139.40274;28439.18245;32209.6198;0.741336649;6
C17291;4750.507232;0.203640458;28279.39585;34211.77277;2461.691218;8086.151439;0.419346782;0.49488685;0.762217703;0.237739294;71;59;13263.1954;20031.85672;35798.0043;0.900182672;7
C17292;13974.81227;0.717648832;41468.30571;9802.279793;17299.76036;29167.88222;0.842053466;0.161916821;0.618438845;1.061733381;98;190;18388.04742;6416.834827;58647.93445;0.345267777;10
C17293;3864.181012;0.293897388;26341.06461;35409.39962;2033.379067;14301.31139;0.39372836;0.476990885;0.880011942;0.055496376;87;115;15358.99051;23278.75541;28207.51241;0.821445625;6
C17294;15839.28562;0.140434643;7990.981664;31228.51174;11215.3544;25310.33478;0.460227018;0.671979244;0.520339832;0.876753931;71;151;5771.788357;18459.96563;56410.00451;0.144827436;7
C17295;13357.21119;0.823310115;40190.67631;5502.393013;18392.44872;33244.83939;0.70036246;0.236055187;0.553425555;0.922889201;105;193;13453.08598;12322.72207;60371.93859;0.370014322;10
C17296;12435.82325;0.856714003;42820.23339;1314.469823;20941.84598;35610.69792;0.797787741;0.232475862;0.516928595;1.007763912;89;216;12114.58567;10925.97469;58829.90516;0.472293883;10
C17297;4835.238066;0.259630168;32937.65904;36952.04486;3042.787474;10266.13284;0.337938686;0.536944453;0.84099543;0.239125833;79;93;14742.18193;23414.97002;;0.841218837;7
C17298;3784.195584;0.578445323;30825.79484;28332.65424;10009.51035;8024.552302;0;0.931887069;0.212644569;1.269890003;38;317;25135.58405;45677.16875;20337.56062;0.791153337;11
C17299;12360.04122;0.774841351;40737.62575;4540.098032;20108.31404;38637.91425;0.697990284;0.400725342;0.488214975;1.066313724;87;198;14410.09194;8855.103506;60139.33254;0.302528636;10
C17300;4535.13352;0.233438964;33282.14022;33697.42367;1846.827732;13234.48798;0.419157526;0.587221129;0.81525062;0.108095794;87;79;15696.4635;22867.76723;32062.18019;0.865427876;6
C17301;15879.56215;0.199323832;8792.067996;30521.28007;11054.22741;23314.10984;0.512095326;0.750742983;0.664728485;1.110712156;33;161;5769.622322;20166.99077;55973.52133;0.134603205;8
C17302;3220.66369;0.066111641;31551.63326;32752.24696;3651.710165;16541.97981;0.564766549;0.613409612;0.836627287;0.248479012;85;89;18035.72116;23165.55853;24727.87384;0.781165821;6
C17303;3733.236081;0.2819152;26450.36227;34649.89029;3240.538511;12008.1051;0.474507074;0.481673837;0.872571111;0.271301715;74;105;14479.33625;28859.34678;30703.68471;0.795953878;7
C17304;12391.91288;0.762434722;39469.16951;7261.565941;19246.18533;38710.62723;0.791751587;0.246655679;0.510373458;0.969928623;102;213;15527.07648;7912.285072;59562.41827;0.339026391;10
C17305;4568.894709;0.172145794;30175.1127;34666.61466;1651.665142;10680.84593;0.394502431;0.421234845;0.906280093;0.170382063;73;112;15966.20575;28947.62312;37598.97866;0.887068861;6
C17306;13404.11473;0.774892509;39544.24526;7437.201215;19684.13843;34370.30051;0.899808529;0.294447476;0.56365895;0.98432758;75;212;15215.59851;8397.316224;57006.3231;0.362302365;10
C17307;4539.002453;0.262819757;34078.19812;36308.99193;3677.720295;10638.43257;0.456847925;0.51097432;0.867838793;0.25515315;84;28;13392.85574;22821.76998;32901.11424;0.82729171;6
C17308;13089.43628;0.703897978;39128.51158;6752.675222;19770.12257;35855.1967;0.769545453;0.188991502;0.50757801;1.037993562;105;165;17375.90008;11724.66614;56176.50936;0.366386009;10
C17309;4262.242163;0.235087013;28481.22148;36873.00643;2914.799792;9529.34626;0.44156621;0.568266859;0.855881346;0.233003985;74;115;16025.83043;25606.43191;36893.39263;0.813247329;7
C17310;3521.9962;0.199231367;30260.59574;37404.18067;3663.989342;13752.97298;0.401112354;0.563171087;0.802765139;0.281893972;73;50;15926.22607;18474.76511;37549.71942;0.813065379;6
C17311;3058.932809;0.530392366;23877.04846;30551.56932;10746.13764;9338.589255;0.258955846;0.863365057;0.197511328;1.225515183;40;270;25416.0824;46112.24239;14660.60211;0.617854581;11
C17312;5291.767345;0.135085798;25983.0907;33654.37582;3936.060258;14799.44116;0.425141611;0.547776792;0.786358566;0.298865984;82;73;15973.02424;26727.39052;38165.6248;0.899742417;6
C17313;14493.45581;0.763282208;40340.89219;8290.033295;20548.34863;36328.9415;0.727165096;0.251728505;0.47686986;1.011532776;95;256;14407.30471;5767.061669;61575.82891;0.338861377;10
C17314;14356.16024;0.865435626;42426.00627;6365.558585;20553.74505;37624.04733;0.790601283;0.188530403;0.525585953;1.014380744;84;194;17692.40055;8714.827305;59210.34147;0.366896001;10
C17315;3505.360239;0.252023155;27435.42376;35762.3048;1941.623462;15197.58987;0.381477536;0.59007331;0.758187265;0.108887406;77;65;14366.8868;26583.36842;38521.57799;0.876561588;7
C17316;4714.036794;0.148836348;33940.31676;35108.00254;2852.859971;11522.61251;0.459001571;0.454001005;0.86566743;0.17579939;82;39;17820.82097;24456.09313;37866.59337;0.765277771;7
C17317;16127.56538;0.194325608;11708.37763;30801.71897;10409.69229;18920.83072;0.605756295;0.682135801;0.704159144;1.073692068;52;163;3953.65603;19163.38609;57772.43437;0.192963369;8
C17318;3855.127275;0.235009888;27822.9743;33565.06484;2219.99019;10519.23143;0.445118391;0.590935722;0.925002798;0.231417327;100;64;14109.85798;20968.53453;23516.81891;0.877378105;7
C17319;5082.878269;0.19684888;31357.90241;32539.55382;3521.476395;9587.058147;0.397612725;0.583863435;0.817285618;0.19510708;72;77;18108.11991;23703.74825;24931.79195;0.867721916;7
C17320;14172.18463;0.67069124;43330.82293;6075.047435;18223.474;38182.35991;0.811824404;0.322192925;0.425587907;1.035327984;88;218;15604.31247;6202.200898;54054.04086;0.347574212;9
C17321;12826.95783;0.736825914;43046.13831;5276.185982;18366.05554;34640.03308;0.806660025;0.239628892;0.48950859;0.958152991;89;206;14732.29425;3828.759597;58275.67289;0.279350335;10
C17322;13784.00024;0.762327945;40915.56954;5312.741651;17128.59452;39508.1004;0.76161569;0.169093843;0.493551951;0.978150201;100;207;13368.69132;9112.376222;59477.32113;0.298261481;10
C17323;3882.085421;0.192026324;27104.94358;33400.54174;1560.889944;13054.09291;0.421187046;0.499439289;0.884272731;0.182458379;77;43;15138.18996;23244.76951;46980.07589;0.702552983;6
C17324;2865.932673;0.227019029;30035.85773;38183.15425;2457.979055;14406.33595;0.428063502;0.559745331;0.830620087;0.119983447;74;121;14577.77227;22630.44152;;0.805475323;6
C17325;16856.03843;0.184059444;11480.07915;29750.37284;11094.48081;19446.77591;0.507029354;0.693798148;0.639441097;0.924542063;50;181;4070.346392;24837.0989;66946.65991;0.143757255;8
C17326;2452.23624;0.595679695;29612.44014;30396.81708;12140.01323;12379.06083;0.105273249;0.832055886;0.120696661;1.354326724;23;317;25490.88298;44438.42277;16177.36309;0.696236926;10
C17327;4701.128432;0.205414093;29775.40324;33468.30475;4347.578498;6612.264182;0.41332387;0.651164679;0.838723111;0.283898278;85;97;16803.3465;21832.48652;31759.07516;0.850715675;6
C17328;5202.231504;0.143682278;30588.03078;35871.37939;3788.908335;10378.31537;0.450586692;0.67303264;0.848247938;0.203416446;76;122;13297.81078;26417.23525;35804.91878;0.791677283;6
C17329;4788.290574;0.200705242;31233.8013;35175.77543;2716.829458;11279.30958;0.375686554;0.539415788;0.767904735;0.257035594;92;87;14775.06426;24043.10438;40606.14891;0.912078135;6
C17330;3586.551476;0.564932445;29879.39809;31376.50525;11605.22842;9995.528996;0.195293993;0.760935514;0.234138335;1.304726634;38;285;25727.65034;45655.47315;20526.04452;0.643932364;11
C17331;1197.41754;0.586255157;26189.58937;29549.0068;9299.687175;9420.853615;0.219907573;0.780430279;0.202516897;1.335814614;27;306;25773.39213;43405.19898;9483.987686;0.754931305;10
C17332;12651.11375;0.767092198;40906.37017;8259.69258;19447.63589;36021.70537;0.809255195;0.246453039;0.517584573;0.992369398;104;241;10720.87321;10047.99186;52041.08781;0.421256945;10
C17333;4549.827256;0.20680231;35835.88206;33488.04981;3128.545877;14199.12974;0.322975612;0.526941411;0.897892984;0.177793314;65;97;12026.27172;24425.11363;27630.99138;0.860512108;7
C17334;4423.467819;0.166652385;24830.34199;36775.3891;4891.38188;13155.13726;0.460210515;0.635247024;0.801627185;0.300793516;62;116;17229.06603;27326.24722;28529.52845;0.915917182;6
C17335;3500.984454;0.197899033;27869.7224;33853.5959;3380.585521;12668.38618;0.450664727;0.655803293;0.868812434;0.129740829;70;60;16113.06085;22494.85991;34694.39465;0.741796697;6
