objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv
1237648704588808205,210.1437743,0.128476176,18.90139,17.95951,17.74826,17.65415,17.59069,752,4,445,0.9049315,1,STAR,-3.87e-05,51942,0.001495235,0.000489022
1237648722312233065,197.6749936,0.657760215,18.58907,16.87381,16.04524,15.5977,15.26454,756,5,547,0.8146486,1,GALAXY,0.05341033,51986,-0.006486348,0.002370152
1237648722310463581,193.6475149,0.636454392,18.2708,17.1095,16.56536,16.19727,16.02391,756,5,520,0.8354212,1,GALAXY,0.08134592,51609,0.000772688,0.00019197
1237648702967251093,185.2106114,-1.103295194,19.33946,17.54367,16.46906,16.02215,15.67555,752,1,278,0.7994022,1,GALAXY,0.1326728,52000,-0.002778722,0.000663147
1237648721753211085,147.1505833,0.416565393,18.54785,16.8902,16.04284,15.58536,15.23375,756,4,209,0.8595465,1,GALAXY,0.06453946,51630,0.001292816,0.006902962
1237648720715710659,229.8619625,-0.576032692,19.53521,18.41511,17.83918,17.4134,17.21887,756,2,762,0.8463808,1,GALAXY,0.07663593,51689,-0.000276321,0.002602694
1237648720160686104,188.4227179,-0.969615282,18.06134,17.14349,16.88304,16.79703,16.77721,756,1,485,0.8846947,1,STAR,-0.000250666,55213,-0.002008301,-0.001235106
1237648721209131380,130.6717064,-0.046366803,19.1897,16.85385,15.89228,15.57334,15.3907,756,3,99,0.8622218,1,STAR,-0.000149313,56745,0.001404593,-0.000287834
1237648704593526803,220.8922134,0.21109136,18.42397,18.77655,19.26645,19.60392,20.14932,752,4,517,0.911073,1,STAR,-0.000123679,55352,0.003277327,0.003041829
1237648704594444565,223.043693,0.17569829,19.23526,17.88058,17.172,16.77746,16.56706,752,4,531,0.9345914,1,GALAXY,0.1465453,51662,-0.001211706,-0.001514749
1237648704054427694,215.8724464,-0.377678924,18.41813,17.6779,17.58555,17.3528,17.23472,752,3,483,0.7803009,0,GALAXY,0.03182963,51609,-0.00644655,-0.004360661
1237648703514869770,209.6880596,-0.724960989,18.49833,17.49403,17.33157,17.28345,17.28941,752,2,442,0.8919878,1,STAR,0.000322833,51942,0.001196205,0.004556322
1237648702973149209,198.5924121,-1.108394501,17.2719,16.17079,15.7618,15.60346,15.55754,752,1,368,0.8520513,1,S,-3.81e-06,56727,0.000913242,3.658924e-05
1237648721787879646,226.2666883,0.379791642,18.37604,17.28358,16.84401,16.52586,16.40749,756,4,738,0.8947645,1,GALAXY,0.07325618,51990,0.01188173,0.004507095
1237646381543391583,96.21868127,0.501829753,17.8195,16.23672,15.8719,15.69587,15.52072,211,5,369,0.8443274,1,STAR,8.23997e-05,52931,-0.001201228,0.002972185
1237648722837766282,171.8299472,1.255292458,19.48238,18.3644,17.62885,17.25369,17.01185,756,6,374,0.859797,1,GALAXY,0.140175,51614,0.008395187,-0.01634249
1237648720164618320,197.4947575,-1.013514773,16.33023,15.26335,14.8416,14.66765,14.61347,756,1,545,0.824341,1,STAR,-0.000113636,54652,0.006990301,-0.001589139
1237649918427922589,12.74607544,13.6918492,18.13326,17.02484,16.56886,16.24804,16.03894,1035,1,48,0.8368065,1,GALAXY,0.04805544,51871,0.009702111,0.003547931
1237648703515656353,211.4746732,-0.745416318,18.45884,16.44801,15.54898,15.10957,14.77067,752,2,454,0.8683232,1,GALAXY,0.0592591,51688,-1.88e-05,-0.003435999
1237648722311643208,196.3331586,0.643091558,18.92426,17.74343,17.77518,17.8275,17.90643,756,5,538,0.8418559,1,STAR,-0.000419426,51986,0.000987799,-0.000679851
1237648703509364747,197.1196055,-0.674947073,19.08087,17.8341,17.30579,17.10842,16.98787,752,2,358,0.8274328,1,S,-0.000342238,56727,-0.002106539,-0.000673978
1237648702966661285,183.8593745,-1.195077527,19.57924,18.51185,18.18766,17.99696,17.93033,752,1,269,0.7766256,1,STAR,0.000583659,51666,-0.001354368,-0.00044925
1237648722832916653,160.7712852,1.243477521,19.4295,17.89946,17.24946,16.88993,16.65983,756,6,300,0.8479646,0,GALAXY,0.07242957,51910,-0.000504461,-0.006877215
1237648703510937627,200.7326986,-0.753989998,18.54476,17.41752,16.95872,16.76081,16.65555,752,2,382,0.8678011,1,STAR,-2.88e-05,54970,-0.000519988,0.002557032
1237648721208344819,128.9337944,-0.105394274,18.91354,17.55938,17.01715,16.82556,16.74501,756,3,87,0.8648467,1,STAR,7.876827e-05,56745,-0.000603469,0.003527444
1237648722307514412,186.9524053,0.832216617,18.22305,17.0841,16.67798,16.53697,16.48946,756,5,475,0.8606179,1,STAR,6.304163e-05,54153,-0.005033049,-0.002457077
1237648720690479176,172.335125,-0.60365774,17.37433,15.97858,15.40469,15.15443,15.02839,756,2,377,0.8904024,1,STAR,0.000490507,54891,0.001221753,-6.16e-05
1237648702973280497,199.027462,-1.211024011,19.45742,17.47335,16.36363,15.90819,15.58179,752,1,370,0.8313364,1,GALAXY,0.1399349,55591,0.003266077,-0.00311921
1237648702968692751,188.4620624,-1.177523806,17.24607,15.71439,15.15721,14.9471,14.83999,752,1,300,0.8152171,1,STAR,-0.000204058,54567,-0.000677811,-0.00042012
1237648702973608253,199.7813797,-1.118166648,19.54336,17.68748,16.80427,16.39521,16.07631,752,1,375,0.855204,1,GALAXY,0.08471613,51984,-0.003684503,-0.008921828
1237648705130725661,221.7743555,0.585563069,19.04896,17.62684,16.84383,16.4579,16.17873,752,5,522,0.8770919,1,GALAXY,0.0957781,51662,0.002026441,-0.00081296
1237648722304368731,179.8237808,0.666553267,18.03472,17.10283,16.82708,16.73298,16.71908,756,5,427,0.8662965,1,S,0.000213061,54552,0.001906423,0.004522247
1237648705669693738,226.5163002,0.883660284,18.9623,17.47797,16.70801,16.26061,15.92651,752,6,554,0.8522015,1,GALAXY,0.09379867,51990,-0.003416843,-0.003231455
1237648705135837483,233.3673438,0.430494651,18.86234,17.19269,16.34147,15.86481,15.4981,752,5,600,0.8776887,0,GALAXY,0.03913505,51663,1.709419e-05,0.004795315
1237648721759633469,161.835142,0.382447517,17.6852,16.68324,16.47453,16.41669,16.41521,756,4,307,0.8842794,1,STAR,-0.000293261,54208,0.002785417,-0.000758333
1237648721788993889,228.8648171,0.317359296,18.88618,17.66549,17.09694,16.72708,16.56451,756,4,755,0.8811421,1,GALAXY,0.0826645,51689,-0.003803096,-0.000682925
1237648720686415888,162.9710693,-0.563087827,17.94661,16.77475,16.59598,16.54766,16.58889,756,2,315,0.8765674,1,STAR,0.000614883,54208,0.000578395,-0.00074817
1237648722308300811,188.7021344,0.700176917,17.72573,16.24321,15.68661,15.49253,15.39746,756,5,487,0.8615654,1,S,-0.000106525,54567,0.001812584,0.000235211
1237648721233379357,185.9775382,-0.148349404,18.63386,17.68508,17.37651,17.23793,17.22225,756,3,469,0.8847101,1,S,0.00017033,54140,0.001386403,0.000423648
1237648721759699054,161.9701115,0.215990732,19.08201,17.86868,17.34591,17.00842,16.81712,756,4,308,0.8803452,1,GALAXY,0.09183584,51909,0.003281372,0.004697094
1237648705137475851,237.0713963,0.519230752,19.58004,19.16703,18.81772,18.7305,18.61304,752,5,625,0.8673469,1,QSO,1.041511,51691,-0.00046998,0.000549242
1237648704051609784,209.4449801,-0.364693339,19.0875,17.45376,16.71953,16.3354,16.04523,752,3,440,0.900793,0,GALAXY,0.07898407,51942,0.000723864,-0.000521683
1237646382079869104,95.29936364,0.890374688,18.72799,17.11779,16.48396,16.15507,15.94641,211,6,363,0.8161951,0,STAR,8.62891e-05,52931,0.001401108,-0.000692998
1237648722305155098,181.5378851,0.645471934,18.64697,17.03098,16.51961,16.3695,16.32992,756,5,439,0.8630098,1,STAR,0.000417846,54552,0.000934493,-0.000280609
1237648705136427033,234.6887053,0.525544307,17.48079,16.18209,16.51004,15.30599,15.08292,752,5,609,0.8576432,0,STAR,4.769617e-05,51663,0.003564757,-0.001860598
1237648722312102017,197.412084,0.648698152,18.10225,16.71579,16.15373,15.94936,15.8615,756,5,545,0.8212021,1,STAR,0.000129632,56727,-0.000663211,0.000162996
1237648702973607972,199.6805953,-1.096476499,18.58366,17.70745,17.42315,17.31833,17.30765,752,1,375,0.855204,1,STAR,-0.000109282,55321,-0.000641783,0.004194373
1237649918429102122,15.54095309,13.53134315,18.24194,18.05444,17.94122,17.89115,17.56719,1035,1,66,0.8561888,1,QSO,0.3890838,51821,0.002938042,0.000283451
1237648720162455681,192.4962849,-0.850525974,19.44239,19.01127,18.92899,18.9447,19.04185,756,1,512,0.8664527,1,STAR,0.000224767,55274,0.000806763,0.001466151
1237648704048988244,203.4968168,-0.369392136,18.41044,17.11419,17.17528,17.2564,17.29607,752,3,400,0.8962394,1,S,0.000431071,51955,0.000790417,0.001403964
1237648705133281621,227.4838199,0.516285131,19.06376,17.60402,16.85892,16.4708,16.21223,752,5,561,0.8995111,0,GALAXY,0.0879248,51665,-0.003874704,-0.003386575
1237648703509561493,197.5756166,-0.780508451,19.34608,17.87945,17.33829,17.13663,17.0148,752,2,361,0.8622814,1,STAR,0.000140647,56727,0.001514612,-0.000203438
1237648704587170257,206.4111688,0.042313136,19.35957,18.04267,17.49507,17.19149,17.05745,752,4,420,0.9255425,1,GALAXY,0.04763122,51671,-0.04396291,-0.03858564
1237648721755570224,152.500212,0.30631359,18.35018,18.04409,18.16947,17.89832,17.77543,756,4,245,0.8905117,1,QSO,0.6050577,51909,-0.003029991,0.001839904
1237648721792335968,236.4692658,0.390254807,18.26415,17.14429,16.72016,16.55883,16.49212,756,4,806,0.8554193,1,STAR,-0.000373421,51691,0.001188577,3.104054e-05
1237648720686481482,163.2025556,-0.550412687,18.19154,17.24701,16.94457,16.8339,16.80232,756,2,316,0.8661774,1,STAR,4.518929e-05,55277,0.00116597,0.000556687
1237648721232134148,183.1375044,-0.192460102,19.50156,18.59258,18.26564,18.12805,18.117,756,3,450,0.8701777,1,STAR,0.000682515,54922,6.37447e-06,0.002163069
1237648702968954927,189.1018395,-1.163935688,17.92752,16.43804,15.90246,15.68707,15.55431,752,1,304,0.8354617,1,STAR,-6.5e-05,54567,-0.000170892,-0.001499914
1237648702972952592,198.1959435,-1.237224425,17.0537,16.05111,15.6892,15.55205,15.50586,752,1,365,0.8465437,1,STAR,-4.47e-05,56727,0.002281867,0.000165088
1237648702971576434,195.118173,-1.20805768,18.44717,17.4883,17.21352,17.10561,17.10113,752,1,344,0.8739223,1,STAR,0.000397275,51689,-0.000268223,-0.000117091
1237648704054558886,216.2339481,-0.376084664,17.6484,17.08707,16.7639,16.39159,16.34332,752,3,485,0.7914094,1,GALAXY,0.07895102,51613,0.002972529,0.00449275
1237648720170451083,210.7990936,-0.974818985,17.36736,15.56567,14.7071,14.31635,13.99907,756,1,634,0.8617427,1,GALAXY,0.0247677,51688,0.001482702,-0.001232813
1237648705131118696,222.6287311,0.610314038,18.43803,17.35825,17.17337,17.13696,17.16753,752,5,528,0.8798754,1,STAR,8.74032e-05,51662,0.000666227,0.001316823
1237648720684449913,158.4640015,-0.561357114,16.71868,14.98913,14.1312,13.71211,13.35774,756,2,285,0.874846,0,GALAXY,0.03133979,51957,-0.00028446,-6.03e-05
1237648705133216079,227.3786477,0.513283419,18.73026,17.37945,16.62684,16.22299,15.92939,752,5,560,0.8966907,1,GALAXY,0.09548915,51665,0.003920825,0.00066971
1237648721757929634,157.9287499,0.29014335,19.06468,17.28218,16.4059,15.98734,15.6453,756,4,281,0.9058362,1,GALAXY,0.06544796,51957,0.003404641,-0.001467206
1237648721233641497,186.5790437,-0.10366095,17.99147,16.49101,15.87047,15.61133,15.49487,756,3,473,0.8742836,1,STAR,-2.86e-05,54140,0.000520564,-0.001065651
1237648703511265325,201.4837561,-0.70239035,18.40463,16.78039,16.13863,15.83869,15.60236,752,2,387,0.8723993,1,GALAXY,0.05567088,51959,-0.00056802,0.001619511
1237648720140173418,141.6108351,-1.049175501,17.89737,16.96917,16.70381,16.57938,16.56421,756,1,172,0.8024626,1,STAR,0.000438293,55534,-0.001953624,0.004369522
1237648705131446315,223.322709,0.578090296,19.29648,18.97669,18.7908,18.60685,18.37464,752,5,533,0.9239043,1,QSO,2.161705,55363,-0.000967499,-0.000467644
1237648722833178685,161.3540294,1.254749425,16.15398,15.15291,14.80956,14.6973,14.65014,756,6,304,0.8337004,1,STAR,0.000578887,54208,3.585629e-05,0.001984638
1237648722304565416,180.2394949,0.78770514,18.86778,17.75899,17.38514,17.15562,17.01995,756,5,430,0.8523008,1,GALAXY,0.10045,51930,-0.001391591,0.002498255
1237648720165666855,199.7995577,-1.013586278,19.15829,17.49635,16.793,16.49323,16.37477,756,1,561,0.8328651,1,STAR,0.000216304,54970,-0.000856391,0.002472183
1237648720683401359,156.1282748,-0.628824849,19.01593,17.86199,17.29808,16.90903,16.72317,756,2,269,0.862347,0,GALAXY,0.08413917,51941,0.003380352,-0.008132787
1237648721209458923,131.4677944,-0.060455234,17.49948,16.16367,15.68972,15.51435,15.4584,756,3,104,0.8712497,1,STAR,8.013371e-05,56745,0.001250153,0.00260716
1237648721205592405,122.5929108,-0.208729019,19.01931,17.99205,17.72487,17.67066,17.67244,756,3,45,0.8109136,1,GALAXY,0.0,53816,-0.000485267,-0.000713999
1237648675604267156,240.1976701,1.095280177,17.96424,16.81256,16.38078,16.22849,16.13605,745,6,544,0.3157648,1,STAR,-6.57e-05,51693,0.001461683,0.00039473
1237648720165601447,199.6763772,-0.934632425,19.59785,17.90622,17.07287,16.63283,16.33897,756,1,560,0.8400296,1,GALAXY,0.08231052,51984,-0.000735247,-0.000599126
1237648721754718340,150.6200663,0.33323641,17.80942,16.91912,16.53034,16.2816,16.08997,756,4,232,0.8903339,1,GALAXY,0.03270039,51910,0.000335271,0.005187721
1237648721233838095,187.0347139,-0.020837336,17.89375,16.97684,16.71305,16.61713,16.59063,756,3,476,0.8750148,1,STAR,0.000529968,54140,-0.000669963,0.004576623
1237648705679262064,248.3635252,0.893946769,17.69492,16.6898,16.38423,16.23703,16.12096,752,6,700,0.8471703,1,GALAXY,0.02428168,51671,0.000945534,0.001153755
1237648720132178180,123.3278863,-0.865370586,18.21842,15.531,14.54983,14.21792,14.01519,756,1,50,0.8514174,1,STAR,0.000348494,53816,-0.000270968,-0.001634595
1237648721790697650,232.8147945,0.312911538,18.01359,16.73912,16.06111,15.6411,15.36238,756,4,781,0.8616729,1,GALAXY,0.08675857,51989,0.001228889,-0.002191029
1237648720717414765,233.8114217,-0.534679474,19.54343,18.33707,17.75723,17.41505,17.11081,756,2,788,0.8330097,1,GALAXY,0.0665663,51663,0.006294343,0.00380678
1237648722832916679,160.8180487,1.210307945,19.41315,17.38967,16.48978,16.01465,15.64334,756,6,300,0.8479646,0,GALAXY,0.07202574,51910,-0.001712023,0.002842869
1237648721753735225,148.3241251,0.414280676,18.5513,17.5738,17.32834,17.29379,17.24489,756,4,217,0.8775645,1,STAR,0.000616378,51608,0.0017664,0.001230022
1237648722833506322,162.0569875,1.193159259,18.57722,17.7077,17.45543,17.36055,17.31086,756,6,309,0.835775,1,STAR,0.00015122,54208,-0.00133334,0.001521309
1237648720164487228,197.1199145,-0.928136611,18.38538,17.30479,16.84538,16.66482,16.59267,756,1,543,0.8192509,1,STAR,0.000513076,56727,0.000543408,-0.004595913
1237648722308300825,188.7733406,0.830762883,17.96663,16.56822,16.03181,15.83006,15.73411,756,5,487,0.8615654,0,STAR,0.000541177,54567,3.88957e-05,0.00035898
1237648722830426252,155.0696708,1.204058619,17.27793,15.39798,14.49034,14.04542,13.73724,756,6,262,0.833922,1,GALAXY,0.06591275,51999,-0.002033703,-0.001924094
1237648703510085711,198.8801621,-0.702454611,16.92376,15.70814,15.16052,14.94738,14.85793,752,2,369,0.8520651,1,STAR,0.000275041,54652,0.002346061,0.002278278
1237648705127907471,215.2071904,0.54692573,19.3428,18.81997,18.77502,18.48443,18.53374,752,5,479,0.8439821,1,QSO,1.596405,51609,0.002428434,-0.000822834
1237648705671201105,229.938536,0.879290476,17.8769,16.22711,15.42643,15.0217,14.73449,752,6,577,0.8403799,1,GALAXY,0.05042199,51689,-0.004121861,0.000809477
1237648721792663714,237.2629496,0.324930829,19.21784,18.08689,18.24001,18.39331,18.46998,756,4,811,0.8656377,1,STAR,-0.000597652,51691,0.002518731,-0.001807259
1237648704590512388,214.1136407,0.192362058,19.15596,17.36365,16.20109,15.61547,15.14912,752,4,471,0.8496428,0,GALAXY,0.1276825,51609,-0.01538165,-0.009875569
1237648704052002882,210.3710964,-0.397382231,17.55402,16.55581,16.37738,16.32353,16.34356,752,3,446,0.8925142,1,STAR,-0.000208217,51942,0.002800837,0.004522767
1237649918429102160,15.48933551,13.67123484,19.12444,17.95836,17.22231,16.81953,16.5821,1035,1,66,0.8561888,1,GALAXY,0.1360213,51821,-0.005018459,-0.00527051
1237648720163504151,194.8187402,-1.022860557,17.47434,16.27295,16.46242,16.61809,16.70939,756,1,528,0.7951148,1,STAR,0.000757603,51689,-5.9e-05,0.00094992
1237648705677689065,244.8136207,0.938027356,18.16017,16.86312,16.2489,15.89084,15.64687,752,6,676,0.8587866,0,GALAXY,0.05628066,51693,-0.02134487,-0.005715713
1237648705135575448,232.7412038,0.525911984,19.57931,18.55599,17.33827,17.80756,17.4488,752,5,596,0.8786938,1,STAR,5.080449e-05,51989,-0.000490505,0.003448754
1237648705132625937,225.9818979,0.432124811,16.87993,16.60884,16.604,16.73685,16.66611,752,5,551,0.9123912,1,GALAXY,0.005289246,51665,-0.00304655,0.006754018
1237648705131118796,222.5495784,0.543575298,17.6157,16.21818,15.50727,15.09512,14.76708,752,5,528,0.8798754,1,GALAXY,0.03950118,51662,0.009061108,-0.000386332
1237648720132243846,123.5096965,-0.976862916,18.79033,17.65058,17.18719,17.0202,16.9374,756,1,51,0.8533112,1,STAR,0.000115618,53816,-0.000226514,-0.001155757
1237648722311577606,196.1525923,0.827506536,18.48122,17.55047,17.27346,17.15316,17.15402,756,5,537,0.8188507,1,STAR,0.000395736,51986,0.000190157,0.000882639
1237648722304630976,180.3727357,0.667210892,19.20797,17.58644,16.69723,16.29304,15.9801,756,5,431,0.8606444,1,GALAXY,0.1252062,51930,0.000817553,0.000455598
1237648722307186690,186.1337534,0.713731619,19.20877,19.20176,18.95213,18.82325,18.86299,756,5,470,0.8835824,1,QSO,1.287479,51990,0.003408035,-0.000162976
1237648720690937931,173.3412192,-0.572561976,18.53921,17.19631,16.64381,16.41402,16.33263,756,2,384,0.8689214,1,STAR,-1.98e-05,54471,-0.00120661,-0.000506858
1237648721756618951,154.8835517,0.295965344,19.28999,17.52542,16.67999,16.25307,15.92428,756,4,261,0.8871344,0,GALAXY,0.09541611,51941,-0.009875149,-0.01011313
1237648720164487365,197.1144522,-0.997348786,19.57778,18.65217,18.35064,18.22084,18.17823,756,1,543,0.8192509,1,STAR,0.000723429,56727,-0.000169227,-0.002097921
1237648720163569715,195.0300359,-0.996401849,18.62335,17.64771,17.29063,17.15198,17.11936,756,1,529,0.7914381,1,STAR,0.00013317,51689,0.00119658,0.003454995
1237649918427594797,12.05565805,13.71073441,18.48003,17.50111,17.165,17.0142,17.01704,1035,1,43,0.8347888,1,STAR,-0.000489026,58462,0.000480376,0.000321702
1237648705127645266,214.6944725,0.560687767,18.92915,17.94326,17.4894,17.189,17.15959,752,5,475,0.8269807,1,GALAXY,0.05299084,51615,-0.003729805,-0.002840569
1237648721790173487,231.5757998,0.315547602,19.53348,17.66007,16.70403,16.19768,15.87188,756,4,773,0.8538686,1,GALAXY,0.07682261,55327,-0.001759663,-0.002236555
1237648703511527664,202.1667999,-0.747694583,18.59017,17.39731,16.83394,16.5003,16.29876,752,2,391,0.8753747,1,GALAXY,0.07520767,51959,-0.000517298,0.000741545
1237648721206575150,124.7653868,-0.028668153,17.5401,15.61604,14.87068,14.57744,14.41826,756,3,60,0.894044,1,STAR,0.000340833,53816,0.000677541,0.000261611
1237648704594641215,223.4544404,0.089660053,18.35775,16.4196,15.53058,15.11692,14.75675,752,4,534,0.9540014,1,GALAXY,0.04392734,51994,-0.000292153,-0.000336234
1237648705129152699,218.0588032,0.604721006,19.38095,17.52617,16.46634,16.01484,15.62553,752,5,498,0.8281584,0,GALAXY,0.1207544,51637,-0.001281963,0.01096745
1237648720688906427,168.7467312,-0.598108855,18.69406,17.2767,16.59267,16.15951,15.90048,756,2,353,0.8802936,1,GALAXY,0.07767534,51984,0.000493359,0.002038582
1237648720164618276,197.3958331,-0.973136829,17.04702,15.72721,15.28138,15.12392,15.08501,756,1,545,0.824341,1,STAR,-2.89e-05,54652,0.000396658,0.002241982
1237648705132298264,225.2634464,0.577676712,19.49323,18.49499,18.15971,18.02188,17.99701,752,5,546,0.9014489,1,STAR,-9.75e-05,54970,0.000337971,0.001067373
1237648720165798068,200.1629187,-0.96266517,18.35902,16.35698,15.32308,14.89683,14.52329,756,1,563,0.8231176,1,GALAXY,0.1127576,55591,-0.000301609,-8.7e-05
1237648722304303234,179.6088267,0.71310554,18.65273,16.67061,15.79094,15.38455,15.10817,756,5,426,0.8633703,1,GALAXY,0.07850849,51930,0.000329802,-0.001512193
1237648722837176379,170.5238241,1.175242554,19.12714,18.82086,18.73674,18.69944,18.49331,756,6,365,0.8486356,1,QSO,0.7677653,51612,-0.000573668,0.00074723
1237646382079803959,95.22195049,0.868323529,18.73745,17.17706,16.44903,16.12138,15.88933,211,6,362,0.816245,1,STAR,0.000105119,52931,0.000316087,0.000662215
1237648704054493316,215.953905,-0.248332648,18.88021,17.56715,16.84334,16.39481,16.15116,752,3,484,0.7806134,1,GALAXY,0.08451605,51609,-0.004122772,8.791383e-05
1237648721232199787,183.3072775,-0.008656014,19.30927,18.13647,17.47583,17.1023,16.8679,756,3,451,0.8799449,1,GALAXY,0.1078592,52023,0.001047881,-0.001867983
1237649918427005016,10.64180442,13.69576803,18.98536,17.17476,16.47467,16.22214,16.12325,1035,1,34,0.804094,1,STAR,-9.9e-05,53242,-0.003502398,0.000685326
1237648702973608135,199.677794,-1.067882831,19.00758,17.72897,17.02009,16.59484,16.36028,752,1,375,0.855204,1,GALAXY,0.09542107,51984,-0.005041084,-0.002391488
1237648702968103145,187.0951524,-1.223001443,18.79004,17.03438,16.41441,16.09188,15.91404,752,1,291,0.7905285,0,GALAXY,0.1146823,51993,0.004757571,0.006770778
1237648722304630815,180.3123848,0.778843228,18.82449,17.62333,17.07194,16.65649,16.47506,756,5,431,0.8606444,1,G,0.07837124,51999,0.01224415,-0.02571579
1237648720716300372,231.2476788,-0.530911201,17.077,15.88744,16.03941,16.16242,16.23534,756,2,771,0.8389934,1,STAR,-0.000213826,52409,0.000215291,0.004223191
1237648722277761659,119.0412629,0.648829896,18.2879,16.63781,15.98199,15.75223,15.64084,756,5,21,0.8455717,1,STAR,0.000284978,56739,0.003266445,-0.000344724
1237648721233838106,187.0501985,-0.1815804,16.99118,15.52486,15.00258,14.82228,14.75766,756,3,476,0.8750148,1,STAR,3.024949e-05,54140,0.000328998,-0.000728539
1237648704594313302,222.7274187,0.027662029,19.3647,17.68987,16.84094,16.42948,16.28495,752,4,529,0.9256465,0,GALAXY,0.0430463,51994,0.03285218,0.002735235
1237648705669693771,226.5479516,0.996957125,19.46127,17.91569,17.05495,16.6944,16.39353,752,6,554,0.8522015,1,GALAXY,0.1186053,52017,-0.002590503,0.002984486
1237646382079477651,94.48065021,1.002059155,19.42064,17.82483,17.0706,16.7584,16.54133,211,6,357,0.8050375,1,STAR,0.00028203,52931,0.002893462,0.000484451
1237648721233182724,185.5443586,-0.168679245,19.36171,18.48209,18.16247,18.06438,18.04377,756,3,466,0.8741506,1,STAR,0.000761386,55588,-0.000653328,-4.39e-05
1237648702967578671,185.9556034,-1.121280204,15.19889,14.31452,14.05697,13.92906,13.91172,752,1,283,0.7978689,1,STAR,-0.000142278,54140,0.001076529,-0.000441391
1237648721787486229,225.347731,0.327780116,18.21852,18.09531,18.04093,17.79602,17.69809,756,4,732,0.8813225,1,QSO,1.930816,55632,0.002331859,0.002181028
1237648721758716121,159.756701,0.264352452,19.30299,17.77493,17.04451,16.61338,16.34374,756,4,293,0.917785,1,GALAXY,0.08263596,51913,0.02094053,-0.01921313
1237648702970790126,193.2406466,-1.085410432,19.41435,18.48592,18.15052,18.05567,17.94895,752,1,332,0.8506771,1,STAR,-6.21e-05,55575,-0.001211469,-0.001027051
1237648721205330443,121.9380732,-0.045442039,19.57566,18.64047,18.3233,18.19535,18.19033,756,3,41,0.8221123,1,STAR,-3.31e-05,55892,-0.00132896,0.001504264
1237646382080001750,95.71152143,0.941153022,19.53724,17.72064,17.18238,16.93931,16.73787,211,6,365,0.8010535,1,STAR,0.000150417,52931,-0.001739211,-0.004009574
1237648721787682866,225.8600229,0.364059077,18.89889,17.78603,17.30593,17.10614,17.01849,756,4,735,0.866609,1,STAR,-0.00046695,51990,0.000629091,-0.000602044
1237648721789648986,230.3811363,0.399131664,19.51207,17.59625,16.56604,16.12699,15.76294,756,4,765,0.8765818,1,GALAXY,0.1268934,51689,-0.004244615,0.0010049
1237648722833113232,161.2221157,1.147649692,19.35955,17.88647,17.33017,17.1389,17.03158,756,6,303,0.8372811,1,STAR,-0.000101776,54208,0.002841695,0.001406609
1237648702973214842,198.7819158,-1.17745918,19.31598,17.85566,17.31552,17.11831,17.03493,752,1,369,0.8447128,1,STAR,-0.000104748,56727,-0.003106152,0.000217176
1237648722306007139,183.5428377,0.785609382,19.32196,16.86115,15.77796,15.39647,15.16685,756,5,452,0.8672284,1,STAR,-8.31e-05,54922,0.001355074,0.000554046
1237646382079476040,94.40986946,0.934068419,18.83441,17.30827,17.13613,17.08087,17.01908,211,6,357,0.8050375,1,STAR,0.00011246,52931,-1.01e-05,-0.001718438
1237648722835603612,166.8174707,1.092440634,18.29201,17.02759,16.43235,16.07733,15.85906,756,6,341,0.8528909,1,GALAXY,0.06776201,51900,1.741737e-05,0.001139231
1237648702967840928,186.5419167,-1.156469809,17.84915,16.64703,16.10961,15.80125,15.58915,752,1,287,0.8121067,0,GALAXY,0.04202126,51990,-0.005725376,-0.003483741
1237648721757274334,156.4264417,0.309312533,19.56144,18.33766,17.68966,17.26392,16.99642,756,4,271,0.8839536,1,GALAXY,0.09590657,51941,-0.00177502,-0.004700171
1237648722308431997,189.0215324,0.838147926,19.36745,17.97489,17.44545,17.25076,17.19783,756,5,489,0.867683,1,STAR,9.919381e-05,54562,-0.001076422,0.000162737
1237648721233379444,186.065682,-0.080166211,18.65612,17.39147,17.44177,17.51514,17.56091,756,3,469,0.8847101,1,STAR,0.000732282,54140,0.00087489,0.00133697
1237648721209459028,131.412004,-0.103134648,18.53976,16.99618,16.2407,15.83788,15.52384,756,3,104,0.8712497,1,GALAXY,0.05225229,51901,-0.00219167,0.001986717
1237648721753473275,147.7792915,0.22629139,18.9379,18.07063,17.7687,17.47927,17.428,756,4,213,0.8653509,0,GALAXY,0.07421976,51608,0.00486006,0.01022532
1237648705130790936,221.808461,0.4668914,16.8609,15.65459,15.84795,16.01778,16.09447,752,5,523,0.8803102,1,STAR,-5.2e-05,54653,0.000501895,0.000553804
1237648720164421841,197.0410085,-0.915432632,18.15326,16.60975,16.04401,15.83488,15.72761,756,1,542,0.8172338,1,STAR,0.000102132,54652,0.000282261,-0.005432545
1237648702972887169,198.0519971,-1.095129913,18.84993,17.14941,16.71698,16.45049,16.33658,752,1,364,0.8485536,1,GALAXY,0.04086484,51985,-0.003244161,0.002186926
1237648720685563980,161.0623439,-0.494714915,16.45379,15.02962,14.56318,14.40143,14.359,756,2,302,0.8732568,1,STAR,-4.96e-05,54208,0.002071122,-0.000156434
1237648722837504077,171.2315015,1.16650762,16.90359,16.00573,15.64619,15.49498,15.45534,756,6,370,0.8658929,1,STAR,-8.46e-05,55575,-0.000197664,0.000577522
